
央视,#genre#
无所事事马大姐,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=74149
没事儿一起呀,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=1569987
斗牛要不要,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=21955006
恶作剧之吻24h,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=21438147
先冲浪,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22401321
测试,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=1524539
郭德纲于谦相声伴你入眠,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=2183590
童年回忆：迪迦奥特曼,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=2110844
94版三国演义,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=67865
轻松搞笑,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=53743
等一个小朋友,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=1585281
看看小新,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=470168
理饭直播间,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=2425024
喜欢就看的电视剧,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=21314006
精选电影/电视剧,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=5202681
空闲娱乐直播,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=14070473
只能阴间再见了,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=9181112
大侦探福尔摩斯,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=1008460
无聊试试直播,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=1187768
固体物理量子力学,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22401688
音乐/动漫/EVA/剧场版,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=7123399
情深深雨蒙蒙,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22402462
伤透心的小仙子,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=7539005
名侦探柯南,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=293721
怀旧经典,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22418881
怀旧单机,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=8686983
命中注定我爱你,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=21694925
考生摸鱼时间,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=6471731
暑期学习和看剧,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=9771208
那树那猫,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=2736830
早安，地球,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=3202651
RY的日常,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=6821420
郭德纲于谦,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22425328
最终幻想VII：降临之子,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=7813651
经典老电影电视剧,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22398541
雾山五行,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=4154903
怀旧经典剧,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=21763462
雷欧奥特曼,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=3504821
名侦探柯南24小时播放,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=1824712
不见不散,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=4622426
三眼童子,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22410983
超兽武装第一部）,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=10848442
动漫24H番剧,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=21723916
综合片场,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=540818
名侦探柯南/死神,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=5148966
新水浒传,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=21747822
刺客伍六七,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=21870253
极度厌学的狗子,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=5634911
三毛流浪从军记,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=21588520
西游记续集,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=9908764
名侦探柯南哈,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=1638725
胡歌的游戏,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22369062
挨打,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22091678
德云社相声,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=21830288
情感电视剧,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=4221255
游戏王ZEXAL,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=5142645
只放国语,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=21733631
童年阴影,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22420979
亚国际锦标赛,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=11905550
郭德纲于谦陪您听相声,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=430200
十二公民,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22191211
太空剧场,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22356804
怀旧日漫,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22190894
漫画,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=3540409
日漫台配国语:BDrip1080P,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=793123
铠甲勇士/刑天,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=21519629
经典影视,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=3743401
恐怖惊悚,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22431336
bctf,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22346518
一起看花妈叭,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=21772193
一起看电影呀,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=2626108
随机播放,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=21756432
大家一起来看小丸子,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22371690
开闭家的秘密花园,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=21280732
鼹鼠的测试,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=8373972
海洋世界,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22425174
杨光的快乐生活,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=3967364
动漫日语,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=938170
光速蒙面侠21号,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=21332986
国语版动漫,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22389109
无间道,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=190477
经典怀旧剧场,http://cdn.chxjon.cn/iptv/QQ582185381/bilibili.php?id=22087600



斗鱼
,#genre#
邵氏影院,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=4246519
贝尔求生,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=454867
荒野生存,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=1339207
纪录片,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=4360438
港剧直播,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=4549169
丧尸鬼片恐怖,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=96577
带你看大片,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=2758565
素颜话多,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=8861179
海绵与大星,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=2250349
一起看恐怖片,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9412287
平安夜快乐,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=6863367
刘能赵四谢广坤,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9356342
喜剧科幻,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=6537888
蓝光高分,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=52787
全新片单,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=3637778
九亿少男的梦,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=1409682
凤凰堂,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7292330
果子哥哥,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9372950
片荒的日子,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=4258555
最新视频,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=1557505
大胡子魏,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=8792763
功夫巨制,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=3637765
林正英僵尸,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=218859
港式恐怖,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=3637726
军旅动作,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=431460
星爷经典,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=122402
童年回忆,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=8915074
华语经典,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=85894
IMAX影厅,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=4332
爆笑解说,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=8317926
恐怖灾难,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=263824
超级英雄,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=1428266
罪案惊悚,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=610972
下饭神剧,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=276200
恐怖电影,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=310926
悬疑犯罪,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9171887
看经典,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7314294
下午茶时间,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7246932
胡八一,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7517784
星爷动作枪战,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9193876
诞愿有你,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=323876
悬疑都市,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=2337939
最大的大好人,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7528160
不一样的电影,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=2632223
烂片的克星,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9222870
贝爷影厅,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=252802
雍一正,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7672838
女神金,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=747764
燕双鹰狄仁杰,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=3439096
科比、乔丹去,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=8434598
科幻影视解说,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=3508304
开心锤锤,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9018297
热门影视剧,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=1377142
释压甩负,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7971641
欧美科幻,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=20415
喜剧科幻灾难,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9066443
经典大片,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=2793084
鬼片恐怖惊悚,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=2935323
高分经典,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=6079455
梁山好汉,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=6785471
快乐一天,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9236042
努力的孩子有星星,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7305938
潘金莲武松,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=8986636
星爷经典影院,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7077241
进来看胡八一~,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9292503
鹿鼎记天龙八部,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9356350
第一天,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=434971
小可爱已上线,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=1543154
热血动漫,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=206858
凛冬之地,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=8945323
高分影视,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=1735337
王者峡谷~,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9360149
爆笑解说,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=2660125
变成了一颗苹果~,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=4396972
看美剧,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=8869614
詹姆士邦德,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9292499
我叫牛奶,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7494871
韩国MV,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=231464
解说柯南,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9065082
有点小幸运,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7270927
动漫直播,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=1487654
音乐演唱会,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7537296
搞笑影视综艺,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=8657920
科幻悬疑惊悚,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=1504768
片源多多,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7476264
精彩影播,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9388931
热门音乐,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=3870925
清晨醒脑,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=17732
在线普法,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=1109218
经典科幻灾难,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=248753
动漫花园,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=426517
伯乐说电影,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9386057
必是精品！,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=8821892
香港赌片,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=315457
山下智博来啦,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9186596
经典影视剧,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7029806
懒猫美食家,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=260322
气氛组在哪里,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7221304
午夜惊悚乐园,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9075333
一起看重案重案,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9290734
你还有遗憾吗,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9017971
解说界的奇葩,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=8851267
阿德影视,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=6052703
童年回忆,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=5422706
非一般的经典,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=3705472
Kpop女团,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=329667
想看圣诞,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=8706129
呆呆陪看,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7712894
喜剧电影,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9292492
经典喜剧动作,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=6566671
胡歌的猎场,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9388945
恐怖电影,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9275635
一分钟了解知识,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=1449125
神奇破案,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7493575
狄仁杰,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=674441
跨次元的舞姬,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=8759139
欧美日韩国产,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=36337
让弹幕飞一会。,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=4523233
看完一部电影,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=8768613
孙俪新剧,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9375919
人人都是英雄,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=7473576
经典电影！,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=875795
差点红了,http://cdn.chxjon.cn/iptv/QQ582185381/douyu.php?id=9348469


歪歪

,#genre#经典港片,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=37758710
香港赌片,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=29900720
林正英僵尸鬼片,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=34229877
亮剑超清,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=32110908
欧美新电影,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=14503914
雍正王朝,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=26650882
林正英,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=24066336
爱情公寓,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=38525272
发哥赌神,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=39589923
古惑仔系列,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1382658857
林正英搞笑僵尸,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1351505899
胡歌郡主,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=35467265
甄子丹,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353314294
欧美电影,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1331053117
天龙倚天笑傲,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1351814644
元芳你怎么看,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1351755386
欧美新片,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353426319
康熙微服私访记,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=34811100
铁齿铜牙纪晓岚,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=22039119
欧美科幻丧尸,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=29460894
香港鬼片,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=67242782
少年包青天,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1382655207
林正英系列,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353685311
经典赌片,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1352487950
鹿鼎记,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=28265277
重案六组,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1382660045
成龙经典,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=34460526
海外电影,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=26623173
乔四爷续集,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=39360972
新三国,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1382646395
动漫斗破,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=35742228
延禧攻略全集,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=21881901
燕双鹰专场,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1352227153
动作喜剧,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=28751126
赌片24H断,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=77869868
古装剧场,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353074059
动漫剧场,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1351417866
欧美海外,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1352843113
经典佳片,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353507954
僵尸玄幻,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=24921161
新三国萌儿陪看,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=29216766
新三国电视剧,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=49259936
欧美科幻,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=32140089
我是特种兵,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=37228835
动漫斗罗,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=33712228
海鲜小达人,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=31381310
港片赌片,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1352216562
斗罗斗破,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353098382
港片动作,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=30532977
亮剑,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1354283057
铁齿铜牙纪晓岚,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=30665553
鬼片电影,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=22006255
影视推荐,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1351517815
亮剑,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1351706522
利刃出击,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353990728
闯关东,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=30667538
大杂烩,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=26584882
刘德华1,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=57084183
刘德华2,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1354143978
周星驰1,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353758166
周星驰2,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=30633499
周星驰3,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=21090129
周星驰4,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1351506521
周星驰6,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=24407222
周星驰7,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=30603885
周星驰8,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353881242
周星驰9,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1352227227
林正英1,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353018737
林正英2,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=22039779
林正英3,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=21803064
林正英4,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353059120
林正英5,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=30262199
林正英6,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353587611
林正英7,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=37587300
鬼神捉妖,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=28882933
香港鬼片,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1393958857
高分电影,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=38650266
疯狂,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1350998397
成龙1,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=27377999
成龙2,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353219593
成龙3,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=38381068
港台恐怖1,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1393837072
港台恐怖3,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=23120006
港台恐怖4,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=35285823
港台恐怖5,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=29911777
港台恐怖5,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=28740444
港台恐怖7,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=27772604
港台恐怖8,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=19737922
发哥赌神2,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1352469735
香港电影,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1351496216
经典电影,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=31809939
热门电影,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1351053003
玄幻电影,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353860021
科幻电影,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=35133142
欧美科幻3,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=37988782
欧美科幻4,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353281165
科幻动作,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=42932063
科幻战争,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=35325313
动作枪战,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=24929887
国外电影1,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1350955746
国外电影2,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353446734
国外电影3,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1382632937
寻秦记,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1349040650
玄影城,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1353177492
鬼吹灯,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1331686180
搬山盗墓,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=33177777
盗墓系列,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=1382651025
盗墓笔记,http://cdn.chxjon.cn/iptv/QQ582185381/yy.php?id=38338029
